#Run	Event
204932	6301769
204932	6386066
204932	7064763
204932	7201634
204932	7221356
204932	7224598
204932	7372977
204932	7422504
204932	7462316
204932	7478810
204932	7617860
204932	7898448
204932	8185506
204932	8256680
204932	8324526
204932	8675097
204932	8760030
204932	8947442
204932	9284486
204932	9350785
204932	9460753
204932	9463815
204932	9698198
204932	9783294
204932	9895956
204932	10267251
204932	10373651
204932	10383441
204932	10405505
204932	10550351
204932	10589623
204932	10679457
204932	10739406
204932	10753390
204932	10827057
204932	11236783
204932	11386225
204932	11392136
204932	11419954
204932	11444959
204932	11571106
204932	11610517
204932	11823594
204932	11869157
204932	11877996
204932	12092079
204932	12442841
204932	12474574
204932	12478915
204932	12703545
204932	12730671
204932	13093935
204932	13149183
204932	13168928
204932	13479522
204932	13596510
204932	13775467
204932	13782655
204932	13796387
204932	13833585
204932	13931160
204932	14322421
204932	14535150
204932	15059978
204932	15117232
204932	15204823
204932	15447144
204932	15569471
204932	15580804
204932	15671989
204932	15680138
204932	15705596
204932	15724549
204932	15808871
204932	15827594
204932	15988811
204932	16026632
204932	16052719
204932	16070181
204932	16201666
204932	16485603
204932	16609457
204932	16617908
204932	16689615
204932	16883275
204932	17203180
204932	17254705
204932	17445817
204932	17449610
204932	17544570
204932	17738168
204932	17760394
204932	17815847
204932	17866962
204932	18316105
204932	18348677
204932	18481375
204932	18585116
204932	18626753
204932	18961138
204932	19053681
204932	19099988
204932	19105321
204932	19108046
204932	19501515
204932	19543578
204932	19726243
204932	19934180
204932	19951962
204932	19989421
204932	20174780
204932	20283724
204932	20343353
204932	20498481
204932	20501611
204932	20641717
204932	20674793
204932	20689874
204932	20701817
204932	20907456
204932	20920322
204932	21083650
204932	21260923
204932	21425909
204932	21427948
204932	21617144
204932	21684670
204932	21714078
204932	21748593
204932	22223680
204932	22542598
204932	23074583
204932	23174234
204932	23190069
204932	23454096
204932	23619128
204932	23902887
204932	24006927
204932	24053258
204932	24378445
204932	24470624
204932	24528130
204932	24645043
204932	24647561
204932	24689964
204932	24922016
204932	24964528
204932	25041481
204932	25098333
204932	25117406
204932	25227522
204932	25310982
204932	25557604
204932	25786687
204932	26074391
204932	26299926
204932	26321893
204932	27149241
204932	27409597
204932	27446786
204932	27456023
204932	27569893
204932	27586072
204932	27811890
204932	28266867
204932	28310086
204932	28451491
204932	28563413
204932	28676220
204932	28694518
204932	28949882
204932	28998317
204932	29193869
204932	29477216
204932	29793794
204932	29881049
204932	30270134
204932	30437602
204932	30598021
204932	30702260
204932	30767679
204932	30769453
204932	30869547
204932	30912726
204932	31040819
204932	31068498
204932	31849939
204932	31965115
204932	31968273
204932	32027413
204932	32225546
204932	32497931
204932	32578131
204932	33061738
204932	33106949
204932	33108249
